ID_Experimento,Nome_Experimento,Modo,Lookback_Dias,Lookback_Label,Tamanho_Carteira_Pct,Fracao_Decimal,Frequencia,Custo_Bps,Retorno_Total_Pct,CAGR_Pct,Volatilidade_Anualizada_Pct,Indice_Sharpe,Indice_Sortino,Indice_Calmar,Alpha_Anualizado_Pct,Beta_Ibov,Max_Drawdown_Pct,Max_Duracao_DD_Dias,Win_Rate_Pct,Turnover_Medio_Ciclo_Pct,Custo_Total_Estimado_Pct,N_Ativos_Medio,Num_Rebalanceamentos,Alertas_Risco
EXP_078,Long-Short (BAB) | 126d (6M) | 10% | Mensal | 5 bps,Long-Short (BAB),126,126d (6M),10%,0.1,Mensal,5.0,95.04929712648402,8.31414919457214,26.926931032939134,-0.030789815304701807,-0.030925049476311677,0.13290108873096182,-0.7980238943809982,-0.6697188664086814,-62.5589246405865,1010,47.62836185819071,23.122514618030014,1.1792482455195317,18.95098039215686,102,✅ Robusto
EXP_079,Long-Short (BAB) | 126d (6M) | 10% | Mensal | 15 bps,Long-Short (BAB),126,126d (6M),10%,0.1,Mensal,15.0,95.07764446814595,8.316030915828643,26.927663380856888,-0.03071909731901194,-0.030854598585358016,0.13296438274312078,-0.7961421962704733,-0.6697183671935596,-62.543297267018616,1010,47.62836185819071,23.122514618030014,3.5377447365585915,18.95098039215686,102,✅ Robusto
EXP_080,Long-Short (BAB) | 126d (6M) | 10% | Mensal | 25 bps,Long-Short (BAB),126,126d (6M),10%,0.1,Mensal,25.0,95.10586003172172,8.317903650481572,26.928427126425188,-0.030648681166651242,-0.030784460354976013,0.13302756741877358,-0.7942694847635222,-0.6697178679784376,-62.52766860192697,1010,47.67726161369193,23.122514618030014,5.896241227597657,18.95098039215686,102,✅ Robusto
EXP_081,Long-Short (BAB) | 126d (6M) | 20% | Trimestral | 0 bps,Long-Short (BAB),126,126d (6M),20%,0.2,Trimestral,0.0,148.43403035726195,11.721281307411413,26.875457925736185,0.09414493694424837,0.09469020149117635,0.19523761591867386,2.6036419693520467,-0.6755085880712118,-60.035978478112064,729,48.00598205383849,45.026354453029924,0.0,19.0,34,⚠️ Custo Zero (Sem Fricção)
EXP_082,Long-Short (BAB) | 126d (6M) | 20% | Trimestral | 5 bps,Long-Short (BAB),126,126d (6M),20%,0.2,Trimestral,5.0,148.37985621481172,11.71831375425918,26.875390068230224,0.09403475567044747,0.09457905862871795,0.19521275866778728,2.600673903804563,-0.6755038758851989,-60.028421473216234,729,48.00598205383849,45.026354453029924,0.7654480257015086,19.0,34,✅ Robusto
EXP_083,Long-Short (BAB) | 126d (6M) | 20% | Trimestral | 15 bps,Long-Short (BAB),126,126d (6M),20%,0.2,Trimestral,15.0,148.27145210378987,11.712373882790716,26.87527098015943,0.09381415610681146,0.09435653164018777,0.1951629490210746,2.594733007545599,-0.6754944515131726,-60.013306529437415,729,48.00598205383849,45.026354453029924,2.2963440771045263,19.0,34,✅ Robusto
EXP_084,Long-Short (BAB) | 126d (6M) | 20% | Trimestral | 25 bps,Long-Short (BAB),126,126d (6M),20%,0.2,Trimestral,25.0,148.16297366711328,11.706427658289464,26.87517406158337,0.09359324099187213,0.09413368348838552,0.19511301243723705,2.5887857582538447,-0.6754850271411464,-59.998190341380365,729,48.05583250249252,45.026354453029924,3.827240128507544,19.0,34,✅ Robusto
EXP_085,Long-Short (BAB) | 126d (6M) | 20% | Mensal | 0 bps,Long-Short (BAB),126,126d (6M),20%,0.2,Mensal,0.0,95.0350740554732,8.313204964000587,26.926576633904066,-0.030825287413368777,-0.030960391909194956,0.13286940075014803,-0.798968113379563,-0.6697191160162421,-62.566737842319384,1010,47.62836185819071,23.122514618030014,0.0,18.95098039215686,102,⚠️ Custo Zero (Sem Fricção)
EXP_086,Long-Short (BAB) | 126d (6M) | 20% | Mensal | 5 bps,Long-Short (BAB),126,126d (6M),20%,0.2,Mensal,5.0,95.04929712648402,8.31414919457214,26.926931032939134,-0.030789815304701807,-0.030925049476311677,0.13290108873096182,-0.7980238943809982,-0.6697188664086814,-62.5589246405865,1010,47.62836185819071,23.122514618030014,1.1792482455195317,18.95098039215686,102,✅ Robusto
EXP_087,Long-Short (BAB) | 126d (6M) | 20% | Mensal | 15 bps,Long-Short (BAB),126,126d (6M),20%,0.2,Mensal,15.0,95.07764446814595,8.316030915828643,26.927663380856888,-0.03071909731901194,-0.030854598585358016,0.13296438274312078,-0.7961421962704733,-0.6697183671935596,-62.543297267018616,1010,47.62836185819071,23.122514618030014,3.5377447365585915,18.95098039215686,102,✅ Robusto
EXP_088,Long-Short (BAB) | 126d (6M) | 20% | Mensal | 25 bps,Long-Short (BAB),126,126d (6M),20%,0.2,Mensal,25.0,95.10586003172172,8.317903650481572,26.928427126425188,-0.030648681166651242,-0.030784460354976013,0.13302756741877358,-0.7942694847635222,-0.6697178679784376,-62.52766860192697,1010,47.67726161369193,23.122514618030014,5.896241227597657,18.95098039215686,102,✅ Robusto
EXP_089,Long-Short (BAB) | 126d (6M) | 30% | Trimestral | 0 bps,Long-Short (BAB),126,126d (6M),30%,0.3,Trimestral,0.0,148.43403035726195,11.721281307411413,26.875457925736185,0.09414493694424837,0.09469020149117635,0.19523761591867386,2.6036419693520467,-0.6755085880712118,-60.035978478112064,729,48.00598205383849,45.026354453029924,0.0,19.0,34,⚠️ Custo Zero (Sem Fricção)
EXP_090,Long-Short (BAB) | 126d (6M) | 30% | Trimestral | 5 bps,Long-Short (BAB),126,126d (6M),30%,0.3,Trimestral,5.0,148.37985621481172,11.71831375425918,26.875390068230224,0.09403475567044747,0.09457905862871795,0.19521275866778728,2.600673903804563,-0.6755038758851989,-60.028421473216234,729,48.00598205383849,45.026354453029924,0.7654480257015086,19.0,34,✅ Robusto
EXP_091,Long-Short (BAB) | 126d (6M) | 30% | Trimestral | 15 bps,Long-Short (BAB),126,126d (6M),30%,0.3,Trimestral,15.0,148.27145210378987,11.712373882790716,26.87527098015943,0.09381415610681146,0.09435653164018777,0.1951629490210746,2.594733007545599,-0.6754944515131726,-60.013306529437415,729,48.00598205383849,45.026354453029924,2.2963440771045263,19.0,34,✅ Robusto
EXP_092,Long-Short (BAB) | 126d (6M) | 30% | Trimestral | 25 bps,Long-Short (BAB),126,126d (6M),30%,0.3,Trimestral,25.0,148.16297366711328,11.706427658289464,26.87517406158337,0.09359324099187213,0.09413368348838552,0.19511301243723705,2.5887857582538447,-0.6754850271411464,-59.998190341380365,729,48.05583250249252,45.026354453029924,3.827240128507544,19.0,34,✅ Robusto
EXP_093,Long-Short (BAB) | 126d (6M) | 30% | Mensal | 0 bps,Long-Short (BAB),126,126d (6M),30%,0.3,Mensal,0.0,95.0350740554732,8.313204964000587,26.926576633904066,-0.030825287413368777,-0.030960391909194956,0.13286940075014803,-0.798968113379563,-0.6697191160162421,-62.566737842319384,1010,47.62836185819071,23.122514618030014,0.0,18.95098039215686,102,⚠️ Custo Zero (Sem Fricção)
EXP_094,Long-Short (BAB) | 126d (6M) | 30% | Mensal | 5 bps,Long-Short (BAB),126,126d (6M),30%,0.3,Mensal,5.0,95.04929712648402,8.31414919457214,26.926931032939134,-0.030789815304701807,-0.030925049476311677,0.13290108873096182,-0.7980238943809982,-0.6697188664086814,-62.5589246405865,1010,47.62836185819071,23.122514618030014,1.1792482455195317,18.95098039215686,102,✅ Robusto
EXP_095,Long-Short (BAB) | 126d (6M) | 30% | Mensal | 15 bps,Long-Short (BAB),126,126d (6M),30%,0.3,Mensal,15.0,95.07764446814595,8.316030915828643,26.927663380856888,-0.03071909731901194,-0.030854598585358016,0.13296438274312078,-0.7961421962704733,-0.6697183671935596,-62.543297267018616,1010,47.62836185819071,23.122514618030014,3.5377447365585915,18.95098039215686,102,✅ Robusto
EXP_096,Long-Short (BAB) | 126d (6M) | 30% | Mensal | 25 bps,Long-Short (BAB),126,126d (6M),30%,0.3,Mensal,25.0,95.10586003172172,8.317903650481572,26.928427126425188,-0.030648681166651242,-0.030784460354976013,0.13302756741877358,-0.7942694847635222,-0.6697178679784376,-62.52766860192697,1010,47.67726161369193,23.122514618030014,5.896241227597657,18.95098039215686,102,✅ Robusto
EXP_097,Long-Only | 252d (12M) | 10% | Trimestral | 0 bps,Long-Only,252,252d (12M),10%,0.1,Trimestral,0.0,190.78330100060577,13.883765784358992,17.769050933287126,0.2640924822790019,0.2506739289981569,0.3991681160019641,4.619365525315929,0.6741619223250614,-34.781750414882026,314,58.923230309072785,14.998037914856347,0.0,18.794117647058822,34,⚠️ Custo Zero (Sem Fricção)
EXP_098,Long-Only | 252d (12M) | 10% | Trimestral | 5 bps,Long-Only,252,252d (12M),10%,0.1,Trimestral,5.0,190.11435320663375,13.851823663554729,17.769559291071,0.26228735173255047,0.24894144733820736,0.3982497573678165,4.587422304663537,0.6741720369562225,-34.781750414882055,314,58.87337986041874,14.998037914856347,0.2549666445525579,18.794117647058822,34,✅ Robusto
EXP_099,Long-Only | 252d (12M) | 10% | Trimestral | 15 bps,Long-Only,252,252d (12M),10%,0.1,Trimestral,15.0,188.7808705508046,13.787956685171899,17.770635566984392,0.2586775049321879,0.24572147277339276,0.3964135364295079,4.523553126584449,0.6741922662185443,-34.781750414882055,314,58.524426719840484,14.998037914856347,0.7648999336576735,18.794117647058822,34,✅ Robusto
EXP_100,Long-Only | 252d (12M) | 10% | Trimestral | 25 bps,Long-Only,252,252d (12M),10%,0.1,Trimestral,25.0,187.45325119131348,13.724112719838333,17.771791244557637,0.25506825067964534,0.2422554168845737,0.3945779771326919,4.459706961554628,0.6742124954808666,-34.78175041488207,316,58.424725822532395,14.998037914856347,1.2748332227627892,18.794117647058822,34,✅ Robusto
EXP_101,Long-Only | 252d (12M) | 10% | Mensal | 0 bps,Long-Only,252,252d (12M),10%,0.1,Mensal,0.0,192.3843670228818,13.684772902913988,17.61572496391679,0.2578121811289572,0.24697578797410233,0.3824534221949002,4.510445545513715,0.6708315817958955,-35.781541251159624,318,60.0,7.490055414613783,0.0,18.705882352941178,102,⚠️ Custo Zero (Sem Fricção)
EXP_102,Long-Only | 252d (12M) | 10% | Mensal | 5 bps,Long-Only,252,252d (12M),10%,0.1,Mensal,5.0,191.34311751444994,13.636298245426026,17.61554884061227,0.25506294798312285,0.2443136157162496,0.3810791664646928,4.461971110155718,0.6708267908711353,-35.783373759135785,318,59.853300733496326,7.490055414613783,0.3819928261453024,18.705882352941178,102,✅ Robusto
EXP_103,Long-Only | 252d (12M) | 10% | Mensal | 15 bps,Long-Only,252,252d (12M),10%,0.1,Mensal,15.0,189.27154273566234,13.539402157336312,17.615251809850214,0.24956655612945866,0.23899329614097337,0.37833256454740005,4.365075466325931,0.6708172090216158,-35.78703877508806,318,59.608801955990224,7.490055414613783,1.1459784784359077,18.705882352941178,102,✅ Robusto
EXP_104,Long-Only | 252d (12M) | 10% | Mensal | 25 bps,Long-Only,252,252d (12M),10%,0.1,Mensal,25.0,187.21445016795326,13.442577001366928,17.61502840322489,0.2440729855866165,0.23379124187787195,0.37558850700030266,4.268250754616478,0.6708076271720961,-35.79070379104038,318,59.51100244498777,7.490055414613783,1.9099641307265123,18.705882352941178,102,✅ Robusto
EXP_105,Long-Only | 252d (12M) | 20% | Trimestral | 0 bps,Long-Only,252,252d (12M),20%,0.2,Trimestral,0.0,190.78330100060577,13.883765784358992,17.769050933287126,0.2640924822790019,0.2506739289981569,0.3991681160019641,4.619365525315929,0.6741619223250614,-34.781750414882026,314,58.923230309072785,14.998037914856347,0.0,18.794117647058822,34,⚠️ Custo Zero (Sem Fricção)
EXP_106,Long-Only | 252d (12M) | 20% | Trimestral | 5 bps,Long-Only,252,252d (12M),20%,0.2,Trimestral,5.0,190.11435320663375,13.851823663554729,17.769559291071,0.26228735173255047,0.24894144733820736,0.3982497573678165,4.587422304663537,0.6741720369562225,-34.781750414882055,314,58.87337986041874,14.998037914856347,0.2549666445525579,18.794117647058822,34,✅ Robusto
EXP_107,Long-Only | 252d (12M) | 20% | Trimestral | 15 bps,Long-Only,252,252d (12M),20%,0.2,Trimestral,15.0,188.7808705508046,13.787956685171899,17.770635566984392,0.2586775049321879,0.24572147277339276,0.3964135364295079,4.523553126584449,0.6741922662185443,-34.781750414882055,314,58.524426719840484,14.998037914856347,0.7648999336576735,18.794117647058822,34,✅ Robusto
EXP_108,Long-Only | 252d (12M) | 20% | Trimestral | 25 bps,Long-Only,252,252d (12M),20%,0.2,Trimestral,25.0,187.45325119131348,13.724112719838333,17.771791244557637,0.25506825067964534,0.2422554168845737,0.3945779771326919,4.459706961554628,0.6742124954808666,-34.78175041488207,316,58.424725822532395,14.998037914856347,1.2748332227627892,18.794117647058822,34,✅ Robusto
EXP_109,Long-Only | 252d (12M) | 20% | Mensal | 0 bps,Long-Only,252,252d (12M),20%,0.2,Mensal,0.0,192.3843670228818,13.684772902913988,17.61572496391679,0.2578121811289572,0.24697578797410233,0.3824534221949002,4.510445545513715,0.6708315817958955,-35.781541251159624,318,60.0,7.490055414613783,0.0,18.705882352941178,102,⚠️ Custo Zero (Sem Fricção)
EXP_110,Long-Only | 252d (12M) | 20% | Mensal | 5 bps,Long-Only,252,252d (12M),20%,0.2,Mensal,5.0,191.34311751444994,13.636298245426026,17.61554884061227,0.25506294798312285,0.2443136157162496,0.3810791664646928,4.461971110155718,0.6708267908711353,-35.783373759135785,318,59.853300733496326,7.490055414613783,0.3819928261453024,18.705882352941178,102,✅ Robusto
EXP_111,Long-Only | 252d (12M) | 20% | Mensal | 15 bps,Long-Only,252,252d (12M),20%,0.2,Mensal,15.0,189.27154273566234,13.539402157336312,17.615251809850214,0.24956655612945866,0.23899329614097337,0.37833256454740005,4.365075466325931,0.6708172090216158,-35.78703877508806,318,59.608801955990224,7.490055414613783,1.1459784784359077,18.705882352941178,102,✅ Robusto
EXP_112,Long-Only | 252d (12M) | 20% | Mensal | 25 bps,Long-Only,252,252d (12M),20%,0.2,Mensal,25.0,187.21445016795326,13.442577001366928,17.61502840322489,0.2440729855866165,0.23379124187787195,0.37558850700030266,4.268250754616478,0.6708076271720961,-35.79070379104038,318,59.51100244498777,7.490055414613783,1.9099641307265123,18.705882352941178,102,✅ Robusto
EXP_113,Long-Only | 252d (12M) | 30% | Trimestral | 0 bps,Long-Only,252,252d (12M),30%,0.3,Trimestral,0.0,190.78330100060577,13.883765784358992,17.769050933287126,0.2640924822790019,0.2506739289981569,0.3991681160019641,4.619365525315929,0.6741619223250614,-34.781750414882026,314,58.923230309072785,14.998037914856347,0.0,18.794117647058822,34,⚠️ Custo Zero (Sem Fricção)
EXP_114,Long-Only | 252d (12M) | 30% | Trimestral | 5 bps,Long-Only,252,252d (12M),30%,0.3,Trimestral,5.0,190.11435320663375,13.851823663554729,17.769559291071,0.26228735173255047,0.24894144733820736,0.3982497573678165,4.587422304663537,0.6741720369562225,-34.781750414882055,314,58.87337986041874,14.998037914856347,0.2549666445525579,18.794117647058822,34,✅ Robusto
EXP_115,Long-Only | 252d (12M) | 30% | Trimestral | 15 bps,Long-Only,252,252d (12M),30%,0.3,Trimestral,15.0,188.7808705508046,13.787956685171899,17.770635566984392,0.2586775049321879,0.24572147277339276,0.3964135364295079,4.523553126584449,0.6741922662185443,-34.781750414882055,314,58.524426719840484,14.998037914856347,0.7648999336576735,18.794117647058822,34,✅ Robusto
EXP_116,Long-Only | 252d (12M) | 30% | Trimestral | 25 bps,Long-Only,252,252d (12M),30%,0.3,Trimestral,25.0,187.45325119131348,13.724112719838333,17.771791244557637,0.25506825067964534,0.2422554168845737,0.3945779771326919,4.459706961554628,0.6742124954808666,-34.78175041488207,316,58.424725822532395,14.998037914856347,1.2748332227627892,18.794117647058822,34,✅ Robusto
EXP_117,Long-Only | 252d (12M) | 30% | Mensal | 0 bps,Long-Only,252,252d (12M),30%,0.3,Mensal,0.0,192.3843670228818,13.684772902913988,17.61572496391679,0.2578121811289572,0.24697578797410233,0.3824534221949002,4.510445545513715,0.6708315817958955,-35.781541251159624,318,60.0,7.490055414613783,0.0,18.705882352941178,102,⚠️ Custo Zero (Sem Fricção)
EXP_118,Long-Only | 252d (12M) | 30% | Mensal | 5 bps,Long-Only,252,252d (12M),30%,0.3,Mensal,5.0,191.34311751444994,13.636298245426026,17.61554884061227,0.25506294798312285,0.2443136157162496,0.3810791664646928,4.461971110155718,0.6708267908711353,-35.783373759135785,318,59.853300733496326,7.490055414613783,0.3819928261453024,18.705882352941178,102,✅ Robusto
EXP_119,Long-Only | 252d (12M) | 30% | Mensal | 15 bps,Long-Only,252,252d (12M),30%,0.3,Mensal,15.0,189.27154273566234,13.539402157336312,17.615251809850214,0.24956655612945866,0.23899329614097337,0.37833256454740005,4.365075466325931,0.6708172090216158,-35.78703877508806,318,59.608801955990224,7.490055414613783,1.1459784784359077,18.705882352941178,102,✅ Robusto
EXP_120,Long-Only | 252d (12M) | 30% | Mensal | 25 bps,Long-Only,252,252d (12M),30%,0.3,Mensal,25.0,187.21445016795326,13.442577001366928,17.61502840322489,0.2440729855866165,0.23379124187787195,0.37558850700030266,4.268250754616478,0.6708076271720961,-35.79070379104038,318,59.51100244498777,7.490055414613783,1.9099641307265123,18.705882352941178,102,✅ Robusto
EXP_121,Long-Short (BAB) | 252d (12M) | 10% | Trimestral | 0 bps,Long-Short (BAB),252,252d (12M),10%,0.1,Trimestral,0.0,182.25864066131524,13.471793626152984,26.559912749614462,0.16117148617402524,0.16063736243908378,0.2240255415302219,4.352853194733465,-0.6635432274854374,-60.13507894739577,682,50.54835493519442,30.302701456862806,0.0,18.794117647058822,34,⚠️ Custo Zero (Sem Fricção)
EXP_122,Long-Short (BAB) | 252d (12M) | 10% | Trimestral | 5 bps,Long-Short (BAB),252,252d (12M),10%,0.1,Trimestral,5.0,182.27346024462986,13.47251924190942,26.55989543985579,0.16119891119147742,0.16074432711439335,0.22404925992218266,4.3535772966721815,-0.6635293058289083,-60.13195154756917,682,50.49850448654038,30.302701456862806,0.5151459247666677,18.794117647058822,34,✅ Robusto
EXP_123,Long-Short (BAB) | 252d (12M) | 10% | Trimestral | 15 bps,Long-Short (BAB),252,252d (12M),10%,0.1,Trimestral,15.0,182.30303280352905,13.473967112102514,26.559872047487676,0.16125356661356566,0.16080001360220336,0.22409664806562263,4.355022139229837,-0.6635014625158497,-60.12569678488412,682,50.49850448654038,30.302701456862806,1.5454377743000034,18.794117647058822,34,✅ Robusto
EXP_124,Long-Short (BAB) | 252d (12M) | 10% | Trimestral | 25 bps,Long-Short (BAB),252,252d (12M),10%,0.1,Trimestral,25.0,182.33251653424603,13.475410500682372,26.55986362468219,0.161307962479738,0.1608554655970696,0.22414397134010366,4.356462500174256,-0.6634736192027912,-60.11944207161177,682,50.54835493519442,30.302701456862806,2.5757296238333387,18.794117647058822,34,✅ Robusto
EXP_125,Long-Short (BAB) | 252d (12M) | 10% | Mensal | 0 bps,Long-Short (BAB),252,252d (12M),10%,0.1,Mensal,0.0,182.0481079086361,13.196683310528945,26.81475002429292,0.151165268333955,0.15252489924527274,0.22923695110493267,4.0843936936659855,-0.6672055789765848,-57.567871352852684,721,50.46454767726162,14.471264657592286,0.0,18.705882352941178,102,⚠️ Custo Zero (Sem Fricção)
EXP_126,Long-Short (BAB) | 252d (12M) | 10% | Mensal | 5 bps,Long-Short (BAB),252,252d (12M),10%,0.1,Mensal,5.0,181.97484263973638,13.193167801139015,26.814768831266296,0.15103405883618737,0.15239197571947696,0.2291648255204733,4.0808782799325325,-0.6672076421065203,-57.57064929652721,721,50.46454767726162,14.471264657592286,0.7380344975372065,18.705882352941178,102,✅ Robusto
EXP_127,Long-Short (BAB) | 252d (12M) | 10% | Mensal | 15 bps,Long-Short (BAB),252,252d (12M),10%,0.1,Mensal,15.0,181.8282880957003,13.186133216424945,26.814819195318982,0.15077143571909404,0.1521989523231049,0.22902052741445467,4.073843886531413,-0.6672117683663911,-57.57620666274258,721,50.46454767726162,14.471264657592286,2.2141034926116188,18.705882352941178,102,✅ Robusto
EXP_128,Long-Short (BAB) | 252d (12M) | 10% | Mensal | 25 bps,Long-Short (BAB),252,252d (12M),10%,0.1,Mensal,25.0,181.68170165120264,13.179093877930082,26.81488655942973,0.1505085408877871,0.15193244978518763,0.22887616676938183,4.066804739349502,-0.6672158946262621,-57.58176600016848,721,50.41564792176039,14.471264657592286,3.6901724876860325,18.705882352941178,102,✅ Robusto
EXP_129,Long-Short (BAB) | 252d (12M) | 20% | Trimestral | 0 bps,Long-Short (BAB),252,252d (12M),20%,0.2,Trimestral,0.0,182.25864066131524,13.471793626152984,26.559912749614462,0.16117148617402524,0.16063736243908378,0.2240255415302219,4.352853194733465,-0.6635432274854374,-60.13507894739577,682,50.54835493519442,30.302701456862806,0.0,18.794117647058822,34,⚠️ Custo Zero (Sem Fricção)
EXP_130,Long-Short (BAB) | 252d (12M) | 20% | Trimestral | 5 bps,Long-Short (BAB),252,252d (12M),20%,0.2,Trimestral,5.0,182.27346024462986,13.47251924190942,26.55989543985579,0.16119891119147742,0.16074432711439335,0.22404925992218266,4.3535772966721815,-0.6635293058289083,-60.13195154756917,682,50.49850448654038,30.302701456862806,0.5151459247666677,18.794117647058822,34,✅ Robusto
EXP_131,Long-Short (BAB) | 252d (12M) | 20% | Trimestral | 15 bps,Long-Short (BAB),252,252d (12M),20%,0.2,Trimestral,15.0,182.30303280352905,13.473967112102514,26.559872047487676,0.16125356661356566,0.16080001360220336,0.22409664806562263,4.355022139229837,-0.6635014625158497,-60.12569678488412,682,50.49850448654038,30.302701456862806,1.5454377743000034,18.794117647058822,34,✅ Robusto
EXP_132,Long-Short (BAB) | 252d (12M) | 20% | Trimestral | 25 bps,Long-Short (BAB),252,252d (12M),20%,0.2,Trimestral,25.0,182.33251653424603,13.475410500682372,26.55986362468219,0.161307962479738,0.1608554655970696,0.22414397134010366,4.356462500174256,-0.6634736192027912,-60.11944207161177,682,50.54835493519442,30.302701456862806,2.5757296238333387,18.794117647058822,34,✅ Robusto
EXP_133,Long-Short (BAB) | 252d (12M) | 20% | Mensal | 0 bps,Long-Short (BAB),252,252d (12M),20%,0.2,Mensal,0.0,182.0481079086361,13.196683310528945,26.81475002429292,0.151165268333955,0.15252489924527274,0.22923695110493267,4.0843936936659855,-0.6672055789765848,-57.567871352852684,721,50.46454767726162,14.471264657592286,0.0,18.705882352941178,102,⚠️ Custo Zero (Sem Fricção)
EXP_134,Long-Short (BAB) | 252d (12M) | 20% | Mensal | 5 bps,Long-Short (BAB),252,252d (12M),20%,0.2,Mensal,5.0,181.97484263973638,13.193167801139015,26.814768831266296,0.15103405883618737,0.15239197571947696,0.2291648255204733,4.0808782799325325,-0.6672076421065203,-57.57064929652721,721,50.46454767726162,14.471264657592286,0.7380344975372065,18.705882352941178,102,✅ Robusto
EXP_135,Long-Short (BAB) | 252d (12M) | 20% | Mensal | 15 bps,Long-Short (BAB),252,252d (12M),20%,0.2,Mensal,15.0,181.8282880957003,13.186133216424945,26.814819195318982,0.15077143571909404,0.1521989523231049,0.22902052741445467,4.073843886531413,-0.6672117683663911,-57.57620666274258,721,50.46454767726162,14.471264657592286,2.2141034926116188,18.705882352941178,102,✅ Robusto
EXP_136,Long-Short (BAB) | 252d (12M) | 20% | Mensal | 25 bps,Long-Short (BAB),252,252d (12M),20%,0.2,Mensal,25.0,181.68170165120264,13.179093877930082,26.81488655942973,0.1505085408877871,0.15193244978518763,0.22887616676938183,4.066804739349502,-0.6672158946262621,-57.58176600016848,721,50.41564792176039,14.471264657592286,3.6901724876860325,18.705882352941178,102,✅ Robusto
EXP_137,Long-Short (BAB) | 252d (12M) | 30% | Trimestral | 0 bps,Long-Short (BAB),252,252d (12M),30%,0.3,Trimestral,0.0,182.25864066131524,13.471793626152984,26.559912749614462,0.16117148617402524,0.16063736243908378,0.2240255415302219,4.352853194733465,-0.6635432274854374,-60.13507894739577,682,50.54835493519442,30.302701456862806,0.0,18.794117647058822,34,⚠️ Custo Zero (Sem Fricção)
EXP_138,Long-Short (BAB) | 252d (12M) | 30% | Trimestral | 5 bps,Long-Short (BAB),252,252d (12M),30%,0.3,Trimestral,5.0,182.27346024462986,13.47251924190942,26.55989543985579,0.16119891119147742,0.16074432711439335,0.22404925992218266,4.3535772966721815,-0.6635293058289083,-60.13195154756917,682,50.49850448654038,30.302701456862806,0.5151459247666677,18.794117647058822,34,✅ Robusto
EXP_139,Long-Short (BAB) | 252d (12M) | 30% | Trimestral | 15 bps,Long-Short (BAB),252,252d (12M),30%,0.3,Trimestral,15.0,182.30303280352905,13.473967112102514,26.559872047487676,0.16125356661356566,0.16080001360220336,0.22409664806562263,4.355022139229837,-0.6635014625158497,-60.12569678488412,682,50.49850448654038,30.302701456862806,1.5454377743000034,18.794117647058822,34,✅ Robusto
EXP_140,Long-Short (BAB) | 252d (12M) | 30% | Trimestral | 25 bps,Long-Short (BAB),252,252d (12M),30%,0.3,Trimestral,25.0,182.33251653424603,13.475410500682372,26.55986362468219,0.161307962479738,0.1608554655970696,0.22414397134010366,4.356462500174256,-0.6634736192027912,-60.11944207161177,682,50.54835493519442,30.302701456862806,2.5757296238333387,18.794117647058822,34,✅ Robusto
EXP_141,Long-Short (BAB) | 252d (12M) | 30% | Mensal | 0 bps,Long-Short (BAB),252,252d (12M),30%,0.3,Mensal,0.0,182.0481079086361,13.196683310528945,26.81475002429292,0.151165268333955,0.15252489924527274,0.22923695110493267,4.0843936936659855,-0.6672055789765848,-57.567871352852684,721,50.46454767726162,14.471264657592286,0.0,18.705882352941178,102,⚠️ Custo Zero (Sem Fricção)
EXP_142,Long-Short (BAB) | 252d (12M) | 30% | Mensal | 5 bps,Long-Short (BAB),252,252d (12M),30%,0.3,Mensal,5.0,181.97484263973638,13.193167801139015,26.814768831266296,0.15103405883618737,0.15239197571947696,0.2291648255204733,4.0808782799325325,-0.6672076421065203,-57.57064929652721,721,50.46454767726162,14.471264657592286,0.7380344975372065,18.705882352941178,102,✅ Robusto
EXP_143,Long-Short (BAB) | 252d (12M) | 30% | Mensal | 15 bps,Long-Short (BAB),252,252d (12M),30%,0.3,Mensal,15.0,181.8282880957003,13.186133216424945,26.814819195318982,0.15077143571909404,0.1521989523231049,0.22902052741445467,4.073843886531413,-0.6672117683663911,-57.57620666274258,721,50.46454767726162,14.471264657592286,2.2141034926116188,18.705882352941178,102,✅ Robusto
EXP_144,Long-Short (BAB) | 252d (12M) | 30% | Mensal | 25 bps,Long-Short (BAB),252,252d (12M),30%,0.3,Mensal,25.0,181.68170165120264,13.179093877930082,26.81488655942973,0.1505085408877871,0.15193244978518763,0.22887616676938183,4.066804739349502,-0.6672158946262621,-57.58176600016848,721,50.41564792176039,14.471264657592286,3.6901724876860325,18.705882352941178,102,✅ Robusto
